ID_Detail,ID_Struk,ID Menu,Tanggal,Jam,Nama_Menu,Metode,Status,Qty,Harga_Satuan,Subtotal
2f4b0629,136a73e4,MN-05-02,31/05/2026,11.24.00,Sanger Panas,CASH,Selesai,1,15000,15000
1aa011be,18726e4e,,31/05/2026,11.36.00,,CASH,Selesai,,,0
6f035a72,18726e4e,MN-05-01,31/05/2026,11.36.00,Sanger Dingin,CASH,Selesai,1,,0
50388fac,8c59571e,MN-02,31/05/2026,12.13.00,Badak,CASH,Selesai,1,10000,10000
cfc5b954,80bd8690,MN-05-02,31/05/2026,12.14.00,Sanger Panas,QRIS,Selesai,1,15000,15000
7f29a7aa,80bd8690,MN-01,31/05/2026,12.14.00,Air Mineral,QRIS,Selesai,1,5000,5000
a63d446d,c39c324f,MN-05-01,31/05/2026,13.17.00,Sanger Dingin,CASH,Selesai,1,15000,15000
cdb3a2b2,af84198a,MN-01,31/05/2026,14.24.00,Air Mineral,QRIS,Selesai,1,5000,5000
e6b260a9,7eab509f,MN-05-02,31/05/2026,14.27.00,Sanger Panas,CASH,Selesai,1,10000,10000
c4bbce31,e08e1624,MN-05-02,31/05/2026,14.52.00,Sanger Panas,QRIS,Selesai,1,15000,15000
63f99715,0abd34fe,MN-01,31/05/2026,00.00.00,Air Mineral,QRIS,Selesai,4,5000,20000
d16a6a0e,60d5422f,MN-01,31/05/2026,16.42.00,Air Mineral,CASH,Selesai,1,5000,5000
1659c98b,9a01da30,MN-08-02,01/06/2026,08.20.00,Teh Manis/Tawar Panas,CASH,Selesai,1,8000,8000
ffa0fbc6,d4431235,MN-08-02,01/06/2026,08.25.00,Teh Manis/Tawar Panas,CASH,Selesai,1,0,0
5b381264,71c92cdf,MN-05-01,01/06/2026,09.18.00,Sanger Dingin,CASH,Selesai,2,13000,26000
80019d84,508b0f5e,MN-05-02,01/06/2026,10.02.00,Sanger Panas,CASH,Selesai,2,13000,26000
aa77e554,9708f1bf,MN-05-02,01/06/2026,10.11.00,Sanger Panas,CASH,Selesai,1,13000,13000
6196c0be,9b0091e0,MN-05-02,01/06/2026,10.41.00,Sanger Panas,CASH,Selesai,2,0,0
23289d25,a3f218fa,MN-04-01,01/06/2026,11.16.00,Americano Dingin,CASH,Selesai,1,10000,10000
92cdf76c,e73bffd0,MN-08-01,01/06/2026,11.19.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
aa03837d,567cec0f,MN-05-01,01/06/2026,11.40.00,Sanger Dingin,CASH,Selesai,1,15000,15000
4b5a6f2a,cf226c00,MN-05-01,01/06/2026,12.20.00,Sanger Dingin,CASH,Selesai,1,10000,10000
a8b9333a,4cf769fb,MN-05-01,01/06/2026,12.33.00,Sanger Dingin,CASH,Selesai,1,15000,15000
db64b9fe,082bff56,MKN-05,01/06/2026,13.38.00,Nasi Goreng Kampung,QRIS,Selesai,1,17000,17000
25dc2145,082bff56,MKN-01,01/06/2026,13.38.00,Ayam Penyet,QRIS,Selesai,1,25000,25000
6f5da3a0,082bff56,MN-02,01/06/2026,13.38.00,Badak,QRIS,Selesai,1,10000,10000
b6dea299,082bff56,MN-01,01/06/2026,13.38.00,Air Mineral,QRIS,Selesai,1,5000,5000
b8298b0a,1725c3e9,MN-02,01/06/2026,13.47.00,Badak,CASH,Selesai,1,10000,10000
c8a72040,b101c564,MN-05-02,01/06/2026,15.03.00,Sanger Panas,CASH,Selesai,1,15000,15000
6b29c321,69c8b688,MN-05-01,01/06/2026,15.46.00,Sanger Dingin,CASH,Selesai,1,15000,15000
43ea7950,50a5a065,MN-04-02,01/06/2026,16.22.00,Americano Panas,CASH,Selesai,1,12000,12000
1750cca4,7bb2769f,MN-02,01/06/2026,17.50.00,Badak,CASH,Selesai,2,10000,20000
0de7317a,c9ce815a,MN-01,01/06/2026,20.11.00,Air Mineral,,,1,5000,5000
c42cec39,74b8c8ec,MN-01,02/06/2026,00.00.00,Air Mineral,QRIS,Selesai,1,5000,5000
5d5a0761,05ff830e,MN-08-02,02/06/2026,09.29.00,Teh Manis/Tawar Panas,CASH,Selesai,1,8000,8000
0b332104,05ff830e,CML-03,02/06/2026,09.29.00,Nugget Goreng,CASH,Selesai,1,12000,12000
f009682a,fdd9ee2a,MN-05-01,02/06/2026,10.06.00,Sanger Dingin,CASH,Selesai,1,0,0
e9a8bc7f,e3385bc1,MN-03,02/06/2026,10.55.00,Badak Susu,CASH,Selesai,1,15000,15000
e965119f,8da16a53,MN-05-01,02/06/2026,13.41.00,Sanger Dingin,CASH,Selesai,1,0,0
ea780886,cfebfb27,MN-03,02/06/2026,14.02.00,Badak Susu,CASH,Selesai,1,15000,15000
e105fbdb,cfebfb27,MN-05-01,02/06/2026,14.02.00,Sanger Dingin,CASH,Selesai,1,15000,15000
d291b891,015d34cb,MN-05-01,02/06/2026,14.03.00,Sanger Dingin,CASH,Selesai,1,10000,10000
4b6aefe6,db1d5aa0,MN-08-01,02/06/2026,15.37.00,Teh Manis/Tawar Dingin,CASH,Selesai,2,8000,16000
4d323313,db1d5aa0,MKN-01,02/06/2026,15.37.00,Ayam Penyet,CASH,Selesai,2,25000,50000
a94cd737,167f3294,MN-01,03/06/2026,09.49.00,Air Mineral,CASH,Selesai,1,5000,5000
25cc4cb7,167f3294,MN-05-01,03/06/2026,09.49.00,Sanger Dingin,CASH,Selesai,1,13000,13000
d413e1ba,dd3debcd,MN-01,03/06/2026,11.24.00,Air Mineral,CASH,Selesai,1,5000,5000
b6a4774c,71fc018f,MN-05-01,03/06/2026,11.25.00,Sanger Dingin,CASH,Selesai,1,10000,10000
4664b226,28419d9b,MN-08-01,03/06/2026,13.48.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
4f19e311,28419d9b,MN-02,03/06/2026,13.48.00,Badak,QRIS,Selesai,1,10000,10000
ebc82d1c,28419d9b,CML-03,03/06/2026,13.48.00,Nugget Goreng,QRIS,Selesai,1,12000,12000
89057379,6897f1e3,MN-04-01,03/06/2026,14.03.00,Americano Dingin,CASH,Selesai,1,12000,12000
a72591b5,3f0e9ab9,MN-05-02,04/06/2026,10.37.00,Sanger Panas,CASH,Selesai,1,10000,10000
d8490604,6f5cc99c,MN-08-01,04/06/2026,16.04.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
8f27082c,6f5cc99c,MN-07-01,04/06/2026,16.04.00,Kopi Late Panas,CASH,Selesai,1,18000,18000
5fdabe16,6f5cc99c,CML-02,04/06/2026,16.04.00,Sosis Goreng,CASH,Selesai,1,12000,12000
fd8a539d,0f88eba9,MN-04-02,05/06/2026,09.46.00,Americano Panas,QRIS,Selesai,1,10000,10000
570adfd4,b8020ab5,MN-05-01,05/06/2026,09.47.00,Sanger Dingin,CASH,Selesai,2,13000,26000
64b4f770,b8020ab5,MKN-09,05/06/2026,09.47.00,Indomie Goreng,CASH,Selesai,2,12000,24000
254e242c,b72a0196,MN-05-02,05/06/2026,09.51.00,Sanger Panas,CASH,Selesai,1,10000,10000
d7211494,4f191f48,MN-01,05/06/2026,09.50.00,Air Mineral,CASH,Selesai,1,5000,5000
80de9c88,91122c9e,MN-02,05/06/2026,12.59.00,Badak,CASH,Selesai,1,10000,10000
62be1ccc,91122c9e,MN-08-01,05/06/2026,12.59.00,Teh Manis/Tawar Dingin,CASH,Selesai,2,8000,16000
5a3c1eee,3ae80619,MN-05-02,05/06/2026,13.40.00,Sanger Panas,CASH,Selesai,1,15000,15000
d9913ec5,4f988616,MN-08-01,05/06/2026,14.14.00,Teh Manis/Tawar Dingin,QRIS,Selesai,2,8000,16000
ce6856e2,4f988616,CML-04,05/06/2026,14.14.00,Kentang Goreng,QRIS,Selesai,1,12000,12000
7fb9a34a,a2f0c98b,MN-05-01,05/06/2026,14.16.00,Sanger Dingin,CASH,Selesai,2,0,0
6c25ab46,0dbe4d58,MN-05-01,05/06/2026,14.35.00,Sanger Dingin,CASH,Selesai,1,10000,10000
28ae9d22,6536b3af,MN-01,06/06/2026,08.15.00,Air Mineral,CASH,Selesai,1,5000,5000
aca6d694,4f1ace71,MN-05-02,06/06/2026,09.34.00,Sanger Panas,CASH,Selesai,1,13000,13000
,,,,,,,,,,
,,,,,,,,,,
3ea1177b,8fbc1b42,MN-05-01,06/06/2026,11.53.00,Sanger Dingin,CASH,Selesai,1,15000,15000
3d34d1f7,547b56b2,MN-08-01,06/06/2026,11.55.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
193562df,7a895662,MN-05-01,06/06/2026,11.58.00,Sanger Dingin,CASH,Selesai,1,0,0
a1c8e35f,73d7683d,MN-05-01,06/06/2026,12.43.00,Sanger Dingin,CASH,Selesai,3,15000,45000
7734c22f,73d7683d,CML-04,06/06/2026,12.43.00,Kentang Goreng,CASH,Selesai,1,12000,12000
ba69f90c,77224471,MN-01,06/06/2026,00.00.00,Air Mineral,QRIS,Selesai,1,5000,5000
338d327a,77224471,MKN-10,06/06/2026,00.00.00,Indomie goreng jumbo,QRIS,Selesai,1,15000,15000
,,,,,,,,,,
e63d96c6,77ec1fa1,MN-01,06/06/2026,14.33.00,Air Mineral,CASH,Selesai,1,5000,5000
0f906ee7,91e250c9,MN-04-01,06/06/2026,14.36.00,Americano Dingin,CASH,Selesai,1,12000,12000
40c4da06,740dcb0b,MKN-09,07/06/2026,09.41.00,Indomie Goreng,CASH,Selesai,1,12000,12000
6be32808,9900c8f9,MN-05-02,07/06/2026,09.43.00,Sanger Panas,CASH,Selesai,1,13000,13000
79b41929,b4ed3ab6,MN-04-02,07/06/2026,09.49.00,Americano Panas,CASH,Selesai,4,0,0
0af2207d,a6890261,MN-05-02,07/06/2026,09.50.00,Sanger Panas,CASH,Selesai,1,0,0
1d9f3254,070cd8bc,MN-03,07/06/2026,10.39.00,Badak Susu,CASH,Selesai,1,15000,15000
e4ee64c0,b43ca3aa,MKN-06,07/06/2026,12.08.00,Nasi Goreng Kampung Spesial,QRIS,Selesai,1,28000,28000
80c3cae7,b43ca3aa,51580ead,07/06/2026,12.08.00,Mix pletter,QRIS,Selesai,1,16000,16000
71a848d0,4356af79,MN-05-01,07/06/2026,13.36.00,Sanger Dingin,CASH,Selesai,1,15000,15000
21092f73,55966521,MN-05-02,07/06/2026,14.06.00,Sanger Panas,CASH,Selesai,1,15000,15000
3fad9300,f5e89031,MN-01,07/06/2026,15.48.00,Air Mineral,CASH,Selesai,1,5000,5000
6c270fd4,f5e89031,MKN-07,07/06/2026,15.48.00,Indomie kuah,CASH,Selesai,1,12000,12000
9b87520e,31a80f34,MN-01,08/06/2026,00.00.00,Air Mineral,CASH,Selesai,1,5000,5000
fb0741d1,6cc44dc0,b1a98a20,08/06/2026,12.03.00,Teh susu,CASH,Selesai,1,0,0
85c75003,92f7d0fe,MN-05-02,08/06/2026,12.18.00,Sanger Panas,CASH,Selesai,1,15000,15000
2adf21a3,fe9a2f92,MN-05-02,08/06/2026,16.23.00,Sanger Panas,CASH,Selesai,1,15000,15000
8a4346fa,a65d5bc9,MN-01,08/06/2026,16.17.00,Air Mineral,QRIS,Selesai,1,5000,5000
4295f123,abe0133c,MN-01,09/06/2026,08.23.00,Air Mineral,CASH,Selesai,1,5000,5000
1b42cc05,abe0133c,MN-05-01,09/06/2026,08.23.00,Sanger Dingin,CASH,Selesai,1,13000,13000
e87dfc3d,8916ba2c,MN-01,09/06/2026,08.42.00,Air Mineral,,,1,5000,5000
2ad182fb,9c341ded,MN-05-01,09/06/2026,10.13.00,Sanger Dingin,CASH,Selesai,1,13000,13000
0faa6c23,91a92b48,MN-05-02,09/06/2026,13.37.00,Sanger Panas,CASH,Selesai,1,15000,15000
9d8bb243,c3ecabe2,MN-04-01,09/06/2026,00.00.00,Americano Dingin,QRIS,Selesai,1,12000,12000
c31aff79,9a60da23,MN-05-01,09/06/2026,14.30.00,Sanger Dingin,CASH,Selesai,1,0,0
f9214a51,8e6ac62b,MN-02,09/06/2026,15.54.00,Badak,CASH,Selesai,1,10000,10000
f5e54103,986ee9ac,MN-05-02,10/06/2026,09.13.00,Sanger Panas,CASH,Selesai,1,13000,13000
642ca8e1,1cf43a2d,MN-05-02,10/06/2026,10.12.00,Sanger Panas,CASH,Selesai,1,13000,13000
f1d8bcac,0813d5b3,MN-05-01,10/06/2026,10.24.00,Sanger Dingin,CASH,Selesai,1,0,0
88506d30,9d402582,MN-01,10/06/2026,11.17.00,Air Mineral,CASH,Selesai,1,5000,5000
890aa87d,f5f9fe9b,MN-01,10/06/2026,11.55.00,Air Mineral,QRIS,Selesai,1,5000,5000
922d36d8,f5f9fe9b,MKN-07,10/06/2026,11.55.00,Indomie kuah,QRIS,Selesai,1,17000,17000
1805f7e5,594d234f,b1a98a20,10/06/2026,12.37.00,Teh susu,CASH,Selesai,1,0,0
1c3948bd,b6ac87b3,MN-01,11/06/2026,11.45.00,Air Mineral,QRIS,Selesai,1,5000,5000
5f5b9dad,b6ac87b3,MKN-10,11/06/2026,11.45.00,Indomie goreng jumbo,QRIS,Selesai,1,15000,15000
,,,,,,,,,,
a959b10e,810c7e68,MN-04-01,11/06/2026,14.36.00,Americano Dingin,QRIS,Selesai,2,12000,24000
e1aee82f,39628c9f,MN-08-01,11/06/2026,14.56.00,Teh Manis/Tawar Dingin,CASH,Selesai,2,8000,16000
,,,,,,,,,,
75d47e20,91b69d8e,MN-05-01,11/06/2026,16.27.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
c64fa1fe,4a00f9f1,MN-05-01,11/06/2026,17.17.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
c6959b64,e05e1394,MN-02,11/06/2026,17.52.00,Badak,,,1,,0
19939f7e,dc1ce065,MN-05-02,12/06/2026,10.56.00,Sanger Panas,CASH,Selesai,1,0,0
cd07ee06,dc1ce065,MN-08-01,12/06/2026,10.56.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,0,0
77b1fb35,5c36c19e,MN-05-01,12/06/2026,14.31.00,Sanger Dingin,CASH,Selesai,1,0,0
6c26ba83,69a608db,MN-05-02,12/06/2026,15.39.00,Sanger Panas,QRIS,Selesai,1,15000,15000
89d166f9,69a608db,MN-05-01,12/06/2026,15.39.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
0a1441f2,c59cbf9a,MN-05-02,13/06/2026,09.05.00,Sanger Panas,CASH,Selesai,1,13000,13000
2e2e5d46,9c2bc118,MN-01,13/06/2026,00.00.00,Air Mineral,QRIS,Selesai,1,5000,5000
64f6e1dd,314b31d4,MN-01,13/06/2026,10.02.00,Air Mineral,CASH,Selesai,1,5000,5000
16ca02ae,250e99a8,MN-05-01,13/06/2026,10.22.00,Sanger Dingin,,,1,15000,15000
8ade5fee,2cb6e183,MKN-04,13/06/2026,10.42.00,Nasi Goreng Spesial,CASH,Selesai,1,28000,28000
7bd49d26,2cb6e183,MN-05-01,13/06/2026,10.42.00,Sanger Dingin,CASH,Selesai,1,15000,15000
6c21eaed,67fb68e3,MN-05-02,13/06/2026,11.05.00,Sanger Panas,CASH,Selesai,1,15000,15000
b29a5720,a95da4de,MN-05-02,13/06/2026,11.26.00,Sanger Panas,QRIS,Selesai,1,15000,15000
891c4267,2a75a68d,MN-05-01,13/06/2026,13.48.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
c41934f2,2a75a68d,MN-08-01,13/06/2026,13.48.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
,,,,,,,,,,
805f7677,22dd0d11,MN-05-01,13/06/2026,15.55.00,Sanger Dingin,CASH,Selesai,1,10000,10000
f8633e80,952fd248,MN-02,13/06/2026,15.54.00,Badak,CASH,Selesai,1,10000,10000
a1ba0c46,1ddae942,MN-01,13/06/2026,16.35.00,Air Mineral,CASH,Selesai,1,5000,5000
ce84fa55,1ddae942,MN-05-02,13/06/2026,16.35.00,Sanger Panas,CASH,Selesai,1,15000,15000
01c8826b,4e46831e,MN-01,13/06/2026,16.36.00,Air Mineral,QRIS,Selesai,1,5000,5000
8d7794e0,4e46831e,MN-05-01,13/06/2026,16.36.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
bf9c3bcb,086975c3,MN-01,13/06/2026,17.54.00,Air Mineral,CASH,Selesai,1,5000,5000
91339966,d7390214,MN-05-01,14/06/2026,08.41.00,Sanger Dingin,QRIS,Selesai,2,13000,26000
b76c7640,589270af,MN-05-01,14/06/2026,10.39.00,Sanger Dingin,CASH,Selesai,1,13000,13000
,,,,,,,,,,
4d94e792,6d858f1b,MN-04-02,14/06/2026,13.19.00,Americano Panas,CASH,Selesai,1,12000,12000
7e70a1b5,edbad6c0,MN-03,14/06/2026,13.29.00,Badak Susu,CASH,Selesai,1,15000,15000
e70f7707,04768b06,MN-04-02,14/06/2026,14.26.00,Americano Panas,CASH,Selesai,2,0,0
a896d3a8,90f8da58,MN-05-02,14/06/2026,14.43.00,Sanger Panas,CASH,Selesai,1,,0
38ee09c3,04768b06,MN-04-02,14/06/2026,14.26.00,Americano Panas,,,2,,0
3f8ed5f6,a9a426de,MN-02,14/06/2026,14.52.00,Badak,CASH,Selesai,1,10000,10000
7f195a87,a9a426de,CML-04,14/06/2026,14.52.00,Kentang Goreng,CASH,Selesai,1,12000,12000
6f346e75,31c0cc17,MN-05-02,14/06/2026,15.27.00,Sanger Panas,CASH,Selesai,1,15000,15000
380dd5aa,aef44992,MN-05-01,14/06/2026,16.54.00,Sanger Dingin,CASH,Selesai,1,15000,15000
b1cbb691,aef44992,MKN-09,14/06/2026,16.54.00,Indomie Goreng,CASH,Selesai,1,15000,15000
e54fa3df,e597524c,MN-05-02,15/06/2026,13.00.00,Sanger Panas,CASH,Selesai,1,15000,15000
7e1b8896,d54f1f38,MN-05-02,15/06/2026,14.00.00,Sanger Panas,CASH,Selesai,1,15000,15000
59f105fc,52e78eb0,MN-05-02,15/06/2026,14.52.00,Sanger Panas,CASH,Selesai,1,15000,15000
484817c4,bb9d9f15,MN-01,15/06/2026,15.28.00,Air Mineral,CASH,Selesai,2,5000,10000
6c84959f,0550f2c1,MN-08-01,16/06/2026,09.11.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
c26a9649,0550f2c1,MN-05-02,16/06/2026,09.11.00,Sanger Panas,CASH,Selesai,1,15000,15000
6f063823,bcc16a61,MN-05-02,16/06/2026,09.16.00,Sanger Panas,CASH,Selesai,1,15000,15000
a1c95cb0,3e79b7e3,MN-01,16/06/2026,10.42.00,Air Mineral,CASH,Selesai,1,5000,5000
ff135e9b,3e79b7e3,MN-05-02,16/06/2026,10.42.00,Sanger Panas,CASH,Selesai,1,15000,15000
eab92234,3d0a8161,MN-05-02,16/06/2026,10.49.00,Sanger Panas,CASH,Selesai,1,15000,15000
d3212d21,693a1f86,MN-04-02,16/06/2026,10.50.00,Americano Panas,CASH,Selesai,1,12000,12000
f8057e34,dcabbd30,MN-05-02,16/06/2026,10.55.00,Sanger Panas,CASH,Selesai,1,15000,15000
868b6806,dcabbd30,MN-01,16/06/2026,10.55.00,Air Mineral,CASH,Selesai,1,5000,5000
bc22d88f,6b6e2a88,MN-05-01,16/06/2026,11.25.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
ae75d82c,092e4d74,MN-08-01,16/06/2026,00.00.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
4456bbe9,c5615965,MN-02,16/06/2026,13.54.00,Badak,CASH,Selesai,1,10000,10000
8de820a7,e809b514,MN-03,16/06/2026,14.06.00,Badak Susu,CASH,Selesai,1,15000,15000
dabe3569,e809b514,MN-05-01,16/06/2026,14.06.00,Sanger Dingin,CASH,Selesai,1,15000,15000
150998a1,6e05a558,MN-02,16/06/2026,14.11.00,Badak,CASH,Selesai,1,10000,10000
adccf78a,e809b514,51580ead,16/06/2026,00.00.00,Mix pletter,CASH,Selesai,1,16000,16000
,,,,,,,,,,
96d6737d,e98dad95,MN-05-01,16/06/2026,14.53.00,Sanger Dingin,CASH,Selesai,1,15000,15000
a4bf5281,8380d8c1,MN-04-01,16/06/2026,15.14.00,Americano Dingin,QRIS,Selesai,1,12000,12000
642348c3,cc124bf5,,16/06/2026,17.59.00,,,,,,0
3e751d73,cc124bf5,MN-04-02,16/06/2026,17.59.00,Americano Panas,,,1,,0
32b52fd2,1d3f62b4,MN-05-01,16/06/2026,18.00.00,Sanger Dingin,,,2,,0
b1b7815a,2d6a8ef9,MN-05-02,17/06/2026,10.25.00,Sanger Panas,CASH,Selesai,1,13000,13000
68911209,3c9a0b61,MN-05-02,17/06/2026,11.18.00,Sanger Panas,CASH,Selesai,1,0,0
c7a276b6,0dc0ab6a,MN-05-01,17/06/2026,14.50.00,Sanger Dingin,CASH,Selesai,1,0,0
9e26254d,96d968c0,MN-01,17/06/2026,17.14.00,Air Mineral,,,1,5000,5000
4e380ead,801169a0,MN-05-01,18/06/2026,09.42.00,Sanger Dingin,CASH,Selesai,1,10000,10000
75fc6d2f,8948cdff,MN-05-02,18/06/2026,10.32.00,Sanger Panas,QRIS,Selesai,1,13000,13000
a0e3e076,f0fc4b7a,MN-04-02,18/06/2026,12.12.00,Americano Panas,CASH,Selesai,1,12000,12000
5c5bc722,6e00278f,MN-05-01,18/06/2026,13.01.00,Sanger Dingin,CASH,Selesai,1,0,0
5cc632e6,6e00278f,MN-08-02,18/06/2026,00.00.00,Teh Manis/Tawar Panas,CASH,Selesai,1,0,0
4de18cc5,b825084a,MN-05-02,18/06/2026,14.14.00,Sanger Panas,QRIS,Selesai,1,15000,15000
5e3fd2e3,4dc52c16,MN-01,18/06/2026,15.19.00,Air Mineral,QRIS,Selesai,1,5000,5000
daa841d3,c78a09d2,c2d8f5ad,18/06/2026,16.48.00,Susu putih,QRIS,Selesai,1,12000,12000
2b603c46,821c8dcc,MN-04-02,19/06/2026,10.57.00,Americano Panas,QRIS,Selesai,1,10000,10000
125a86dd,db8c6db7,MN-02,19/06/2026,19.03.00,Badak,CASH,Selesai,1,10000,10000
76762ee8,fb6a5d8b,MKN-07,20/06/2026,09.41.00,Indomie kuah,CASH,Selesai,1,12000,12000
59e3c872,c090c872,MN-08-02,20/06/2026,10.34.00,Teh Manis/Tawar Panas,CASH,Selesai,2,0,0
eaf9b1c7,f4db4078,MN-08-01,20/06/2026,12.29.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
c84e55fc,ac30e597,MN-05-01,20/06/2026,12.46.00,Sanger Dingin,CASH,Selesai,1,15000,15000
ab46a8d0,4a76cae6,MN-05-01,20/06/2026,12.56.00,Sanger Dingin,CASH,Selesai,1,15000,15000
3be8e3a5,9a1d9dad,MN-05-02,20/06/2026,13.23.00,Sanger Panas,CASH,Selesai,3,15000,45000
7ab465fd,2bcb9f5e,MN-05-01,20/06/2026,13.23.00,Sanger Dingin,CASH,Selesai,1,0,0
b8c9b6a5,e71aa654,MN-02,20/06/2026,13.52.00,Badak,QRIS,Selesai,1,10000,10000
537d2375,e71aa654,MN-05-01,20/06/2026,13.52.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
595ee357,a116f17f,MN-04-02,20/06/2026,00.00.00,Americano Panas,QRIS,Selesai,1,12000,12000
6cb102f7,a116f17f,MN-08-01,20/06/2026,00.00.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
b8be7ad8,a116f17f,CML-04,20/06/2026,00.00.00,Kentang Goreng,QRIS,Selesai,1,12000,12000
2d54c44f,26fe6601,MN-05-02,20/06/2026,14.55.00,Sanger Panas,QRIS,Selesai,1,15000,15000
4b32a92f,284e2d31,MN-05-02,20/06/2026,17.25.00,Sanger Panas,CASH,Selesai,1,15000,15000
2019b2ac,c6f96607,MN-01,20/06/2026,17.26.00,Air Mineral,CASH,Selesai,1,5000,5000
71cd3a31,1fe5937e,MN-04-02,21/06/2026,09.19.00,Americano Panas,QRIS,Selesai,1,10000,10000
684eae1f,4c1630d1,MN-04-02,21/06/2026,00.00.00,Americano Panas,CASH,Selesai,1,10000,10000
66680f9c,ba7f8b74,MN-05-02,21/06/2026,10.19.00,Sanger Panas,CASH,Selesai,1,13000,13000
d51bc677,7e8ba1ac,MN-05-02,21/06/2026,10.23.00,Sanger Panas,CASH,Selesai,1,0,0
f6cb5eed,cd6e3896,51580ead,21/06/2026,10.34.00,Mix pletter,CASH,Selesai,1,16000,16000
b3b04f27,cd6e3896,MN-01,21/06/2026,10.34.00,Air Mineral,CASH,Selesai,1,5000,5000
84e2228f,0c9d9686,MN-04-02,21/06/2026,11.51.00,Americano Panas,QRIS,Selesai,1,12000,12000
acbda7a5,6a367d7a,MN-05-02,21/06/2026,11.52.00,Sanger Panas,CASH,Selesai,1,15000,15000
fadd94d3,a9780ae2,MN-05-01,21/06/2026,11.59.00,Sanger Dingin,CASH,Selesai,1,15000,15000
f5e932e2,6a367d7a,MN-01,21/06/2026,11.52.00,Air Mineral,CASH,Selesai,1,5000,5000
fbd79b26,84e8a6af,MN-05-01,21/06/2026,12.00.00,Sanger Dingin,CASH,Selesai,1,15000,15000
6918165a,c31eda40,MN-03,21/06/2026,13.24.00,Badak Susu,QRIS,Selesai,1,15000,15000
29ca783a,c31eda40,MN-05-01,21/06/2026,13.24.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
cdb7e5d4,54c000da,MN-05-02,21/06/2026,13.56.00,Sanger Panas,CASH,Selesai,2,15000,30000
e99ef505,54c000da,MN-08-01,21/06/2026,13.56.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
d32dfb63,f266c443,MN-03,21/06/2026,14.51.00,Badak Susu,QRIS,Selesai,2,15000,30000
dc03698c,8a591e03,MN-05-01,21/06/2026,16.26.00,Sanger Dingin,CASH,Selesai,2,15000,30000
45b17141,02cf676a,MN-01,22/06/2026,12.17.00,Air Mineral,QRIS,Selesai,1,5000,5000
073ae843,02cf676a,MN-08-01,22/06/2026,12.17.00,Teh Manis/Tawar Dingin,QRIS,Selesai,1,8000,8000
b66f507f,77f62c91,MN-08-02,22/06/2026,12.57.00,Teh Manis/Tawar Panas,CASH,Selesai,1,8000,8000
7e3c50ba,77f62c91,MKN-07,22/06/2026,12.57.00,Indomie kuah,CASH,Selesai,1,12000,12000
d0b5298a,949cc39b,MN-08-01,22/06/2026,00.00.00,Teh Manis/Tawar Dingin,CASH,Selesai,3,8000,24000
,,,,,,,,,,
e4b8b29a,949cc39b,MKN-03,22/06/2026,00.00.00,Nasi Goreng,CASH,Selesai,1,17000,17000
97e77d00,949cc39b,MKN-09,22/06/2026,00.00.00,Indomie Goreng,CASH,Selesai,2,15000,30000
447b0279,949cc39b,MKN-07,22/06/2026,00.00.00,Indomie kuah,CASH,Selesai,1,12000,12000
f0c611bb,eea890fd,MN-05-02,22/06/2026,14.25.00,Sanger Panas,CASH,Selesai,1,15000,15000
a2b8537c,43decce6,MN-05-02,22/06/2026,14.26.00,Sanger Panas,CASH,Selesai,1,15000,15000
b2783ff7,5576ec24,,22/06/2026,14.34.00,,QRIS,Selesai,,,0
0598c5e1,22aba481,MN-05-01,22/06/2026,00.00.00,Sanger Dingin,QRIS,Selesai,1,15000,15000
15c3f7ff,e7a6a353,MKN-09,22/06/2026,17.13.00,Indomie Goreng,CASH,Selesai,2,15000,30000
742cf45b,e7a6a353,MN-08-01,22/06/2026,17.13.00,Teh Manis/Tawar Dingin,CASH,Selesai,2,8000,16000
fea3ea61,4303f929,MN-04-02,23/06/2026,09.52.00,Americano Panas,,,1,10000,10000
5064b5a4,8d20e4d9,MN-08-01,23/06/2026,10.50.00,Teh Manis/Tawar Dingin,CASH,Selesai,1,8000,8000
e91c30f0,b26105fc,MN-05-02,23/06/2026,11.17.00,Sanger Panas,QRIS,Selesai,1,15000,15000
120a9c97,200833b7,MN-05-02,23/06/2026,13.05.00,Sanger Panas,CASH,Selesai,1,15000,15000
